Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2019-07-10,"The Line",5.9,"Led whole thing in 2pitches. P1 Consistent and relatively heady. Took biggest whip yet on RC section of p2. Slapping my right hand high with only my right foot on was error. Wise man once said who keeps both feet on wall climbs well. Roof was juggayyy.",https://www.mountainproject.com/route/105798280/the-line,2,"California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > East Wall",3.7,-1,Lead,Fell/Hung,Trad,,320,2400
2019-07-10,"Bear's Reach",5.7,"Led P1&3, fun stuff all around. Final left facing corner feature I thought was the hardest, went from chill flake pulling to a full layback, only 2 moves of it though.",https://www.mountainproject.com/route/105798294/bears-reach,3,"California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > East Wall",3.4,-1,Lead,Onsight,Trad,,400,1800
2019-06-30,"Hospital Corner",5.10a,"First pitch might as well not exist. 2 hangs from gassing off of poor gear stances. While no singular move is super hard this thing is really sustained. Will return for a clean go.",https://www.mountainproject.com/route/105798333/hospital-corner,2,"California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > West Wall",3.8,-1,Lead,Fell/Hung,Trad,,240,2600
2019-06-30,"Traveler Buttress",5.9,"Lead P2&P4. Fell following on P1 crux, don't underestimate it, find a way to get IN it early. Hang dogged the OW but happy to have bruted through the whole thing pure. Gear for OW is trickier than others. Hand crack is excellent and arrette exciting.",https://www.mountainproject.com/route/105812520/traveler-buttress,4,"California > Lake Tahoe > Highway 50 Corridor > Lover's Leap > Main Formation > Main Wall",3.6,-1,Lead,Fell/Hung,Trad,,500,2400
2019-06-09,"Farewell to Arms",5.10,"A good time",https://www.mountainproject.com/route/105735188/farewell-to-arms,1,"California > San Francisco Bay Area > Berkeley > Cragmont Park > Southeast Face",2.7,-1,TR,,"Sport, TR",,40,3000
2019-05-16,"The Ecstacy of Gold",5.8,"Done many moons ago. I remember it being difficult for the grade.",https://www.mountainproject.com/route/105816718/the-ecstacy-of-gold,1,"California > Central Coast > Santa Barbara > Crag Full of Dynamite",2.3,-1,Lead,Onsight,Sport,,50,2100
2019-05-16,"The Good, the Bad, and the Ugly",5.9,"Done early in my climbing career. I remember it being a solid climb.",https://www.mountainproject.com/route/105816707/the-good-the-bad-and-the-ugly,1,"California > Central Coast > Santa Barbara > Crag Full of Dynamite",2.9,-1,Lead,Onsight,Sport,,70,2400
2019-05-15,"Black Corner",5.11,"Even on TR the laybacking was terrifying. 1's thin hands also strenuous but at least I think I'm slowly getting better at it.",https://www.mountainproject.com/route/105717355/black-corner,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",3.5,-1,TR,,Trad,,,5000
2019-05-15,Warm-up,5.9,"This crams a lot of interesting movement into 40ft!",https://www.mountainproject.com/route/105717352/warm-up,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",1.9,-1,Lead,Flash,Trad,,40,2400
2019-05-15,"Cave Route",5.10d,"This did NOT go lol. Crammed 1&#39;s and tipped 0.75&#39;s is a struggle bus for me. I hung on for the first 20ft, struggle-laybacked the next 15ft. Then I blew a clip and immediately after blew a bump ah! Cam jumared the rest. If I can do this one day it&#39;ll be big",https://www.mountainproject.com/route/105717361/cave-route,1,"Utah > Southeast Utah > Indian Creek > Battle of the Bulge Buttress",3.5,-1,Lead,Fell/Hung,Trad,,,3500
2019-05-13,"Evening Ecstacy",5.9+,"Engaging climb, cool crack switch, fun fingers. Delicate in that foot placement is of prime importance.",https://www.mountainproject.com/route/105934973/evening-ecstacy,1,"Utah > Southeast Utah > Indian Creek > 2nd Meat Wall",2.3,-1,Lead,Flash,Trad,,70,2500
2019-05-13,"Low Cholesterol",5.10,"Two exhausto-hangs. Quickly learning gear is often crux on OW. Pulling rope from wedged thigh sucks. Extending leave pieces and planting them deep keeps them out of the way for the pass over. Other than just chugging OW, get better kid.",https://www.mountainproject.com/route/105877824/low-cholesterol,1,"Utah > Southeast Utah > Indian Creek > 2nd Meat Wall",3.1,-1,Lead,Fell/Hung,Trad,,60,3000
2019-05-13,"Tofu Crack",5.10,"Serious contender for my favorite climb at the creek so far. Varied, thoughtful climbing. Stemmy wide hands was a move I haven't done before. Exciting layback with cool re-enter move, then fun hands to the finish!",https://www.mountainproject.com/route/105811114/tofu-crack,1,"Utah > Southeast Utah > Indian Creek > 2nd Meat Wall",3.3,-1,Lead,Flash,Trad,,115,3000
2019-05-12,"No Name Crack",5.10,"Challenging and sustained, wasn't sure if I could ride it out but just keep chugging to the next good jam.",https://www.mountainproject.com/route/105717403/no-name-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.2,-1,Lead,Onsight,Trad,,110,3000
2019-05-12,"3AM Crack",5.10,"Rested before pulling roof. You like to kid yourself that you totally didn't need that rest but I definitely did lol. Stoked to have styled the 1's even if it gased me. Excellent climb that is a lesson in thinking and reaching to the good jams.",https://www.mountainproject.com/route/105717766/3am-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.5,-1,Lead,Fell/Hung,Trad,,115,3000
2019-05-11,"High Noon",5.11a,"1 fall at midway, laybacking is effin hard.",https://www.mountainproject.com/route/105718213/high-noon,1,"Utah > Southeast Utah > Potash Road > Long Canyon > Maverick Buttress",2.0,-1,TR,,Trad,,40,4600
2019-05-11,"Hot Toddy",5.10b,"Only had 4 3's so lots of bumping and getting well above gear. Basically just repeated a left cupped hand to high left foot and used right hand to Gaston while stepping up.",https://www.mountainproject.com/route/105717601/hot-toddy,1,"Utah > Southeast Utah > Potash Road > Long Canyon > Maverick Buttress",2.9,-1,Lead,Onsight,Trad,,80,2900
2019-05-11,"Texas Two Step",5.10b,"Cool route how it changes corner directions, staircase feature to lowish angle big hands made for secure stances throughout.",https://www.mountainproject.com/route/105717604/texas-two-step,1,"Utah > Southeast Utah > Potash Road > Long Canyon > Maverick Buttress",2.7,-1,Lead,Onsight,Trad,,,2900
2019-05-11,Gunsmoke,5.11a,"Heartbreaking slipout at the end of the crux, leaned out with left foot on the sandy left wall and not so great locks. Lesson learned: take the time to find the bomb finger locks then stay beneath them. Rest of route is awesome! Laybacking 0.75 was scary!",https://www.mountainproject.com/route/105717607/gunsmoke,1,"Utah > Southeast Utah > Potash Road > Long Canyon > Maverick Buttress",3.7,-1,Lead,Fell/Hung,Trad,,,4600
2019-05-11,"Tequila Sunrise",5.10+,"One fall below gear at crux, foot popped on layback. Got right back on it and blew through it, excited to be progressing with layback technique. Incredible route, guarded by a tricky sequence to engaging perfect hands then on. Must do!",https://www.mountainproject.com/route/105717676/tequila-sunrise,1,"Utah > Southeast Utah > Potash Road > Long Canyon > Maverick Buttress",3.5,-1,Lead,Fell/Hung,Trad,,80,3300
2019-05-09,"Android Waffle Hot Line",5.10b,"Hung at literally the last move lol. Finger crack crux at the top is cool. Left corner layback or figure out how to get high to the features on the right. First pitch is wiiide hands but stemmable, bring mucho 4’s. Second pitch is awesome!",https://www.mountainproject.com/route/105718135/android-waffle-hot-line,2,"Utah > Southeast Utah > Potash Road > Day Canyon > Day Canyon Cragging Routes",3.5,-1,Lead,Fell/Hung,Trad,,190,2900
2019-05-09,"Pocket  Rocket",5.10c,"Fun! I remember sport climbing...",https://www.mountainproject.com/route/106297965/pocket-rocket,1,"Utah > Southeast Utah > Potash Road > Day Canyon > Day Canyon Cragging Routes",3.5,-1,Lead,Flash,Sport,,65,3200
2019-05-09,"Brush Painted Datsun",5.10b/c,"Awesome climb. Hung at layback, learned that to move a leaning layback like that you have get low upper hand to scoot lower foot then extend. Like IHC’s cousin, harder because of beefy layback after sustained climbing. Baggy 2’s are my jam tho.",https://www.mountainproject.com/route/105718138/brush-painted-datsun,1,"Utah > Southeast Utah > Potash Road > Day Canyon > Day Canyon Cragging Routes",3.7,-1,Lead,Fell/Hung,Trad,,70,3100
2019-05-08,"Jah Man",5.10c,"Awesome! Led p1,2,5. Fall in crack before crux, gotta get feet beneath ya. Gripped on traverse move of p4, bad sequence deserved to fall. 1 hang in 0.75 section at end of p4. Steep, exposed, serious, will be back to lead p3,4, would be a meaningful mark.",https://www.mountainproject.com/route/105717373/jah-man,5,"Utah > Southeast Utah > Castle Valley > Sister Superior Group",3.9,-1,Lead,Fell/Hung,Trad,,350,3200
2019-05-06,"Kor-Ingalls Route",5.9+,"Led just the crux pitch. Got spanked, went left side in instead of semi face climbing the calcite on the left because I was scared. Was scared anyway. Couldn’t squeeze in after that and had to pull back out for some more offwidth. Trucked through.",https://www.mountainproject.com/route/105717289/kor-ingalls-route,4,"Utah > Southeast Utah > Castle Valley > Castleton Tower",3.4,-1,Lead,Fell/Hung,Trad,,,2500
2019-05-05,"Stolen Chimney","5.10 A0","Freed, led even pitches. Humped the diving board. Very, very fun!",https://www.mountainproject.com/route/105717310/stolen-chimney,4,"Utah > Southeast Utah > Fisher Towers > Ancient Art",3.7,-1,Lead,Flash,"Trad, Aid",,,3000
2019-05-04,"Dread Pirate Roberts",5.10+,"Stoked! Very thin hands with technical feet where you need them made for some committing moves. Tight 2 splitter up top made for sweet hand over hand td.",https://www.mountainproject.com/route/106590961/dread-pirate-roberts,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",3.1,-1,Lead,Onsight,Trad,,60,3300
2019-05-04,"Kelley Route 1",5.10c,"Favorite climb ever led so far! Meandering keeps things engaging. Roof crux was very thoughtful, found good TD jams, cut feet and hucked over!",https://www.mountainproject.com/route/106590916/kelley-route-1,1,"Utah > Southeast Utah > Indian Creek > Cliffs of Insanity",3.6,-1,Lead,Onsight,Trad,,130,3200
2019-05-03,"Coyne Crack",5.11d,"Some good intro to ring locks, off fingers is brutal, especially if you can't fit your toe. The rest was a good lesson in thin hands. Swam keeping left hand TD and high, right foot always in crack, left foot only used to scoot right foot up.",https://www.mountainproject.com/route/105717343/coyne-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.7,-1,TR,,Trad,,,5500
2019-05-03,"Twin Cracks",5.8+,"Good warm up ",https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.5,-1,Lead,Flash,Trad,,40,2200
2019-05-03,"Supercrack of the Desert",5.10,"Thoughtful moves to get to the pillar. 2's section fast and fun, 3 section like a long country side drive. Had a lot of trouble clipping towards the top, fat thumb blocking the gate.",https://www.mountainproject.com/route/105717364/supercrack-of-the-desert,3,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,-1,Lead,Onsight,Trad,,,3000
2019-05-03,"Incredible Hand Crack",5.10,"Came back at the end of the day for a sunny go because I'm a wanker who needs the clean lead.",https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,-1,Lead,Redpoint,Trad,,100,3000
2019-05-03,"Incredible Hand Crack",5.10,"One small fall at the crux, tried to go left hand thumbs up into a crossover right hands thumbs up, this made for bad body positioning and my lower hand loosened before I could sink the other. Keep outside hand TD swim swim swim.",https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,-1,Lead,Fell/Hung,Trad,,100,3000
2019-05-02,"Generic Crack",5.10-,"Long. Almost got caught getting too high on double thumbs down. Good practice on keeping energy usage low, how weak can you jam and still stick? Also good practice on climbing high above gear to preserve for the future.",https://www.mountainproject.com/route/105717328/generic-crack,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.4,-1,Lead,Onsight,Trad,,120,2700
2019-05-02,"Chocolate Corner",5.9+,"Thin hands went ok, had to go hand over hand double thumbs down, meant I was pulling myself far off the crack which felt a little more energy intensive. Off fingers almost threw me off, but I got through it.",https://www.mountainproject.com/route/105717349/chocolate-corner,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.0,-1,Lead,Onsight,Trad,,50,2500
2019-05-02,"Binou's Crack",5.8+,"Very fun climb, thin hands to finger locks with a wide crack butt cheek chock that keeps you calm.",https://www.mountainproject.com/route/105717346/binous-crack,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",2.7,-1,Lead,Onsight,Trad,,,2200
2019-05-01,"Unnamed 9+ (big hands dihedral)",5.9+,"Super sweet line! Pure and clean, cupped hands to fists, finally set a ton of bomber fists.",https://www.mountainproject.com/route/105717487/unnamed-9-big-hands-dihedral,1,"Utah > Southeast Utah > Indian Creek > Blue Gramma Cliff",2.8,-1,Lead,Onsight,Trad,,50,2500
2019-05-01,"Dawn of an Age",5.10b,"Hardest flash yet, worked for it. Power C fists through the bulge was key. Stoked!!!",https://www.mountainproject.com/route/105717514/dawn-of-an-age,1,"Utah > Southeast Utah > Indian Creek > Blue Gramma Cliff",2.5,-1,Lead,Onsight,"Trad, TR",,50,2900
2019-05-01,"Unnamed 5.10 Flake",5.10,"Haaaaard, flake forced weird body language. Flaring nature of crack made it hard to find good feet. Hung hard to high clip various pieces to make the off finger section essentially TR, was still very difficult.",https://www.mountainproject.com/route/106141573/unnamed-510-flake,1,"Utah > Southeast Utah > Indian Creek > Blue Gramma Cliff",2.2,-1,Lead,Fell/Hung,Trad,,50,3000
2019-05-01,"Hayley's Heyday",5.10,"Built some confidence at 1, lots of OW practice. Chicken leg for the outside leg. Bicep jam and VERTICAL heel toe (not horizontal), then practiced some butterfly hands with knee locks, then finally some sketchy feeling flared chimney stuff.",https://www.mountainproject.com/route/106022847/hayleys-heyday,1,"Utah > Southeast Utah > Indian Creek > Blue Gramma Cliff",2.8,-1,TR,,Trad,,65,3000
2019-04-29,"Working Class Hero",5.9,"Excellent climb, wish I brought more 0.4, 0.5, as I had a bit of a runout at the end that caused me some mental grief. Felt consistently trying with no distinct crux.",https://www.mountainproject.com/route/105717475/working-class-hero,1,"Utah > Southeast Utah > Potash Road > Day Canyon > Day Canyon Cragging Routes",3.0,-1,Lead,Onsight,Trad,,,2400
2019-04-29,"Christine's Way Buff Saab",5.9+,"1 small fall before layback section at the very top. Heart breaking, this should have been no falls. Hand section is steeper than it looks from the bottom. Swimming worked well until about where I peeled off. Mantles are a fun precursor to the business.",https://www.mountainproject.com/route/105717523/christines-way-buff-saab,1,"Utah > Southeast Utah > Potash Road > Day Canyon > Day Canyon Cragging Routes",2.8,-1,Lead,Fell/Hung,Trad,,,2500
2019-04-28,"Bad Moki Roof",5.9+,"Not quite as fluid as I would have liked it to have been but a solid go anyway.",https://www.mountainproject.com/route/105717592/bad-moki-roof,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.7,-1,Lead,Onsight,Trad,,,2500
2019-04-28,"Flakes of Wrath",5.9+,"Excellent climb, cruises down low, fun thin crux on offset nuts felt alright. Roof section went fast hand over hand.",https://www.mountainproject.com/route/105717511/flakes-of-wrath,1,"Utah > Southeast Utah > Potash Road > Wall Street",3.5,-1,Lead,Onsight,"Trad, TR",,,2500
2019-04-26,"Dream of Wild Turkeys",5.10a,"Led odd pitches. 1 whip at pitch 5. Excellent climbing. Pushed for summit, didn't have enough routeing beta, turned into a gear donatin', nut lowerin', block tieoffin', failed Beel Escapin', thought I was gon die-n', 19 hour  c2c epic retreat with one 70m",https://www.mountainproject.com/route/105732275/dream-of-wild-turkeys,14,"Nevada > Southern Nevada > Red Rocks > 16-Black Velvet Canyon > Black Velvet Wall",3.6,-1,,,Trad,,700,2600
2019-04-24,"Plumbers Crack (North side chimney)","5.8 V0 R",Repeat,https://www.mountainproject.com/route/106617793/plumbers-crack-north-side-chimney,1,"Nevada > Southern Nevada > Red Rocks > * Red Rock Bouldering > Kraft Boulders > Plumber's Crack",3.7,-1,,,Boulder,,25,2100
2019-04-24,"Plumber's Crack","5.9 V2 R",Fun,https://www.mountainproject.com/route/107185645/plumbers-crack,1,"Nevada > Southern Nevada > Red Rocks > * Red Rock Bouldering > Kraft Boulders > Plumber's Crack",3.6,-1,,,Boulder,,40,2400
2019-04-22,Kemosabe,5.10a,"Thin gear and delicate moves, almost fell on a shit ulmc1 humping past the second crack system. Finishing moves on bolt we're fine.",https://www.mountainproject.com/route/105732944/kemosabe,1,"Nevada > Southern Nevada > Red Rocks > 07-Willow Spring > Ragged Edges Area",2.6,-1,Lead,Onsight,Trad,,100,2600
2019-04-22,Tonto,5.5,"Followed partner for her warmup, fun staying in the finger crack down low.",https://www.mountainproject.com/route/105732446/tonto,1,"Nevada > Southern Nevada > Red Rocks > 07-Willow Spring > Ragged Edges Area",2.4,-1,Follow,,Trad,,90,1500
2019-04-22,"Ok Ok Ok",5.6,"Weeping water, warmup.",https://www.mountainproject.com/route/106393593/ok-ok-ok,1,"Nevada > Southern Nevada > Red Rocks > 07-Willow Spring > Ragged Edges Area",2.0,-1,Lead,Onsight,Trad,,60,1600
2019-04-22,"Ragged Edges",5.8,"Deserving of it's reputation. Led in a single pitch. Placed 5 way too early had to sling a meh horn to keep going. Fun keeping left body in the wide and pulling on right side holds.",https://www.mountainproject.com/route/105732437/ragged-edges,2,"Nevada > Southern Nevada > Red Rocks > 07-Willow Spring > Ragged Edges Area",3.1,-1,Lead,Onsight,Trad,,160,2100
2019-04-20,"Arcy Farcy","5.10c PG13","Swung in from a winter solstice attempt.",https://www.mountainproject.com/route/105788102/arcy-farcy,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (l) Buttress of Cracks > Buttress of Cracks - Left Side",2.2,-1,TR,,Trad,,100,3200
2019-04-20,"Finger Lickin' Good",5.7,"Super fun and mellow lead. Great locks and good practice for toe jams. Would rock a lap every time I come here.",https://www.mountainproject.com/route/106007907/finger-lickin-good,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (t) Eagle Pinnacle",2.6,-1,Lead,Onsight,Trad,,60,1800
2019-04-20,"The Hernia",5.8,"Fun and varied, went direct over the little nose crux.",https://www.mountainproject.com/route/105788111/the-hernia,1,"California > Tahquitz & Suicide Rocks > Suicide Rock > (l) Buttress of Cracks > Buttress of Cracks - Left Side",2.6,-1,Lead,Onsight,Trad,,100,2100
2019-04-19,"Tumbling Rainbow",5.9,"Upper body is hand crack jamming, lower body is heal toeing. Make sure your gear isn’t hanging forward or your balls will take a beating like mine did. Upper section is par for grade face climbing. View is amazing!",https://www.mountainproject.com/route/105723109/tumbling-rainbow,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > Tumbling Rainbow Formation",2.7,-1,Lead,Flash,Trad,,70,2400
2019-04-19,"Touch and Go",5.9,"Got through the lower section clean, stemming critical. Two rest hangs on the midsection. While the bottom is the crux the steep hands is still serious. Will redpoint next time.",https://www.mountainproject.com/route/105722359/touch-and-go,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Touch and Go Face",3.5,-1,Lead,Fell/Hung,Trad,,70,2400
2019-04-18,"The Flake",5.8,"Felt great on the chimney and flake. Didn’t support high feet with hands on the slab, took a big whip at the first bolt and a small one at the second bolt. Get better at slab you schmuck.",https://www.mountainproject.com/route/105721654/the-flake,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > Intersection Rock",3.2,-1,Lead,Fell/Hung,Trad,,150,2100
2019-04-18,"Double Cross",5.7+,"Redemption lead, cruised it this time.",https://www.mountainproject.com/route/105721615/double-cross,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",3.5,-1,Lead,Redpoint,Trad,,95,1900
2019-04-18,Dogleg,5.8+,"Hang dogged up this one feeling pumped the entire time, steep and sustained.",https://www.mountainproject.com/route/105722170/dogleg,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - West Face",2.9,-1,Lead,Fell/Hung,Trad,,80,2200
2019-04-18,Geronimo,5.7,"Hung before the mantle thinking some rattly wide fist trickery would be needed but you can literally just reach up from the deep hand jam to a jug... red pointed it after to clean it after partner bailed. Next time the knee bar and bat hang.",https://www.mountainproject.com/route/105721639/geronimo,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - East Face",3.0,-1,Lead,Fell/Hung,Trad,,30,1800
2019-03-17,"Dappled Mare",5.8,"Split climb into two pitches, lead up to end of traverse, followed second half. Placed almost no pro for first pitch to minimize drag. Some hard moves throughout. First gear anchor not on a roomy ledge. Overall awesome climb!",https://www.mountainproject.com/route/105722305/dappled-mare,4,"California > Joshua Tree National Park > Lost Horse Area > Lost Horse Wall > Lost Horse Wall - Right Side",3.3,-1,Lead,Onsight,Trad,,300,2100
2019-03-17,"High Strung",5.9,"2 stage finger crack crux is hard! Requires some reachy real finger lock action on top of some smearing and small feet, hang on and crank for those high feet to rock on. Engaging thin hands section, don't use flakes for extra fun.",https://www.mountainproject.com/route/105724099/high-strung,1,"California > Joshua Tree National Park > Wonderland of Rocks > Wonderland South > Wonderland Valley > West Wonderland Valley > Foolproof Tower",3.3,-1,Lead,Onsight,Trad,,80,2400
2019-03-17,"Room To Shroom",5.9,"First 5.9 flash, means it must be soft. Awesome jams and exciting run out slab to finish.",https://www.mountainproject.com/route/105722842/room-to-shroom,1,"California > Joshua Tree National Park > Central Joshua Tree > Barker Dam Area > Room To Shroom Area",3.3,-1,Lead,Onsight,Trad,,80,2400
2019-03-16,"Butterfingers Make Me Horny",5.8,"Thought this climb was lame",https://www.mountainproject.com/route/105722299/butterfingers-make-me-horny,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > The Thin Wall",2.1,-1,Lead,Flash,Trad,,60,2100
2019-03-16,"Bearded Cabbage",5.10c,"Night climbing fun, cheesed past the crux in order to clean. One day.",https://www.mountainproject.com/route/105721711/bearded-cabbage,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - East Face",3.0,-1,TR,,Trad,,80,3200
2019-03-16,"The Good, the Bad, and the Ugly",5.10b,"Proud of cruising the ""good"". One hang after turning the corner and getting pro on the ""bad"". Plenty of hangs, and swearing before getting over the OW crux. Shuffling the knee lock over the bump was a fight but felt amazing once it sunk.",https://www.mountainproject.com/route/106075607/the-good-the-bad-and-the-ugly,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > The Wart",2.9,-1,Lead,Fell/Hung,Trad,,35,2900
2019-03-16,"Sail Away",5.8-,"Fun left face start, dark streak crux section, feels classic because it's sustained 5.8- moved throughout.",https://www.mountainproject.com/route/105722179/sail-away,1,"California > Joshua Tree National Park > Hidden Valley Area > Real Hidden Valley > Hidden Tower",3.5,-1,Lead,Onsight,Trad,,60,2000
2019-03-16,"Toe Jam",5.7,"Ever classic 2 beer clean redemption send.",https://www.mountainproject.com/route/105721609/toe-jam,1,"California > Joshua Tree National Park > Hidden Valley Area > Hidden Valley Campground > The Old Woman > The Old Woman - East Face",2.6,-1,Lead,Redpoint,Trad,,60,1800
2019-03-16,"Touch and Go",5.9,"No send. Took a whip at the top of the hard lower section on Jareds tipped 0.2 X4. Was luckily smart enough to back it up with a nut because it exploded and I ended up a foot off the deck. Bailed. Not ready for this yet, but I will come back.",https://www.mountainproject.com/route/105722359/touch-and-go,1,"California > Joshua Tree National Park > Central Joshua Tree > Echo Rock Area > Touch and Go Face",3.5,-1,Lead,Fell/Hung,Trad,,70,2400
2019-03-15,Rock-a-Lot,5.7,"Hard to protect the beginning when chimneying, rest cruises",https://www.mountainproject.com/route/105723013/rock-a-lot,1,"California > Joshua Tree National Park > Lost Horse Area > Rock Garden Valley > Rock Garden Valley - Left Side",2.3,-1,Lead,Onsight,Trad,,90,1800
2019-03-15,"Young Lust",5.8+,"Small gear, cool crux.",https://www.mountainproject.com/route/105725404/young-lust,1,"California > Joshua Tree National Park > Lost Horse Area > Rock Garden Valley > Rock Garden Valley - Left Side",2.7,-1,Lead,Onsight,Trad,,50,2200
2019-03-15,"Frosty Cone",5.7,"Feet the whole way",https://www.mountainproject.com/route/105723781/frosty-cone,1,"California > Joshua Tree National Park > Lost Horse Area > Dairy Queen Wall > Dairy Queen Wall - Right Side",2.6,-1,Lead,Onsight,Trad,,80,1800
2019-03-15,Scrumdillyishus,5.7,"Right proper feet throughout, lots of nuts.",https://www.mountainproject.com/route/105722263/scrumdillyishus,1,"California > Joshua Tree National Park > Lost Horse Area > Dairy Queen Wall > Dairy Queen Wall - Right Side",2.5,-1,Lead,Onsight,Trad,,80,1800
2019-03-15,"Dung Fu",5.7,"Do ya like wet cracks and chimneys boy? Well do ya?",https://www.mountainproject.com/route/105721972/dung-fu,1,"California > Joshua Tree National Park > Lost Horse Area > Hemingway Buttress > Hemingway Buttress (East Face Left)",2.5,-1,Lead,Onsight,Trad,,120,1800
2019-03-15,"Leap Year Flake",5.7,"Some sections give pause when run out. Humped the right facing dihedral trying to get something in, used 0 metolius UL. Flake is so cruiser you almost forget to put in gear.",https://www.mountainproject.com/route/105725065/leap-year-flake,1,"California > Joshua Tree National Park > Lost Horse Area > Dairy Queen Wall > Dairy Queen Wall - Left Side",2.8,-1,Lead,Onsight,Trad,,90,1800
2019-03-15,"Double Dogleg",5.7,"Jams on top are shaweet",https://www.mountainproject.com/route/105721873/double-dogleg,1,"California > Joshua Tree National Park > Lost Horse Area > Rock Garden Valley > Rock Garden Valley - Left Side",2.9,-1,Lead,Onsight,Trad,,70,1800
2019-02-17,"Where Two Deserts Meet",5.7+,"Fun layback moves despite slightly gravelly rock",https://www.mountainproject.com/route/105856973/where-two-deserts-meet,1,"California > Joshua Tree National Park > Pinto Basin > Stirrup Tank > Bovine Dome",1.8,-1,Lead,Onsight,Trad,,50,1900
2019-02-17,"Super Roof",5.9,"2 hangs, just before and after turning the corner. Gear will spin on you and jam the rope.",https://www.mountainproject.com/route/105722089/super-roof,1,"California > Joshua Tree National Park > Hidden Valley Area > The Outback > Steve Canyon Area > Steve Canyon > Super Roof Wall",2.8,-1,Lead,Fell/Hung,Trad,,50,2400
2019-02-17,Dolphin,5.7,"First OW, really enjoyed it. I was glad to have both a 5 & 6 because I kicked my 6 out at the end which would have made for a spicy finish.",https://www.mountainproject.com/route/105722164/dolphin,1,"California > Joshua Tree National Park > Pinto Basin > Split Rocks > Split Rocks West > Isles in the Sky > Isles in the Sky (Northeast Face)",2.9,-1,Lead,Onsight,Trad,,70,1800
2019-02-16,"False Classic Corner (aka The Case Of The Missing Nolina)",5.8,"Easier down low, harder up high than classic corner.",https://www.mountainproject.com/route/105723556/false-classic-corner-aka-the-case-of-the-missing-nolina,1,"California > Joshua Tree National Park > Lost Horse Area > Cockroach Crag",2.0,-1,Lead,Onsight,Trad,,40,2100
2019-02-16,"Mr. Misty Kiss",5.7+,"Vertical and consistent holding power needed for the grade",https://www.mountainproject.com/route/105721807/mr-misty-kiss,1,"California > Joshua Tree National Park > Lost Horse Area > Dairy Queen Wall > Dairy Queen Wall - Right Side",2.7,-1,Lead,Onsight,Trad,,60,1900
2019-02-16,"Classic Corner",5.7,"Totally tubular route",https://www.mountainproject.com/route/105722500/classic-corner,1,"California > Joshua Tree National Park > Lost Horse Area > Cockroach Crag",2.5,-1,Lead,Onsight,Trad,,30,1800
2019-02-16,"White Lightning",5.7,"Crux low getting into the crack, crux up high getting out into the finishing section of the crack, upper one I found to be particularly fun. Was able to use one solid fist jam.",https://www.mountainproject.com/route/105721969/white-lightning,1,"California > Joshua Tree National Park > Lost Horse Area > Hemingway Buttress > Hemingway Buttress (East Face Left)",3.0,-1,Lead,Onsight,Trad,,120,1800
2019-02-16,Diagnostics,5.6,"Fell at first move, layback with feet on the sloping left hand wall did the trick.",https://www.mountainproject.com/route/105721963/diagnostics,1,"California > Joshua Tree National Park > Pinto Basin > Belle Campground Area > Belle Campground > Castle Rock > Castle Rock - North Side",2.6,-1,Lead,Fell/Hung,Trad,,50,1600
